"id","time","station_id","district_id","latitude","longitude","PM25_Concentration","PM10_Concentration","NO2_Concentration","CO_Concentration","O3_Concentration","SO2_Concentration","weather","temperature","pressure","humidity","wind_speed","wind_direction"
"1031_293","2014-10-20 12:00:00",1031,116,40.365,115.988,"270","NULL","71.6","2.1","89.5","88.7","14","18","960","56","9.72","13"
"1031_294","2014-10-21 13:00:00",1031,116,40.365,115.988,"36","NULL","50.1","1","31","24.6","2","11","966","36","8.28","1"
"1031_295","2014-10-22 11:00:00",1031,116,40.365,115.988,"74","111.2","66.1","1.4","20.2","20","2","13","964","42","5.04","4"
"1031_296","2014-10-23 12:00:00",1031,116,40.365,115.988,"157","NULL","62.7","1.1","32.5","5.4","14","10","958","69","3.96","24"
"1031_297","2014-10-24 12:00:00",1031,116,40.365,115.988,"247","NULL","81.3","2.1","32.5","48","14","17","952","56","3.24","4"
"1031_298","2014-10-25 12:00:00",1031,116,40.365,115.988,"228","NULL","86.3","2","21.9","36.9","14","12","955","70","4.32","4"
"1031_300","2014-10-27 12:00:00",1031,116,40.365,115.988,"28","NULL","40.9","0.5","42","15.4","0","10","973","20","9.72","1"
"1031_302","2014-10-29 11:00:00",1031,116,40.365,115.988,"115","NULL","59.4","0.9","25.5","21.8","1","13","965","45","3.96","24"
"1031_303","2014-10-30 11:00:00",1031,116,40.365,115.988,"160","NULL","78","1.6","10.9","11.8","4","11","965","58","5.76","1"
"1031_304","2014-10-31 13:00:00",1031,116,40.365,115.988,"138","NULL","68.7","1.7","46.4","29.1","2","11","961","71","3.6","14"
"1031_305","2014-11-01 12:00:00",1031,116,40.365,115.988,"4","NULL","26.8","0.3","54","6.9","1","11","961","23","9.72","2"
"1031_306","2014-11-02 12:00:00",1031,116,40.365,115.988,"7","26.2","18.7","0.3","54.3","12","0","10","NULL","15","NULL","2"
"1031_307","2014-11-03 11:00:00",1031,116,40.365,115.988,"19","36.8","11.2","0.4","61.7","28.1","0","12","963","23","13.68","23"
"1031_308","2014-11-04 11:00:00",1031,116,40.365,115.988,"50","75.6","31","0.8","35.4","39.6","0","15","955","24","1.8","14"
"1031_309","2014-11-05 13:00:00",1031,116,40.365,115.988,"7","74.8","8.5","0.3","73","21","0","16","959","16","11.16","2"
"1031_310","2014-11-06 12:00:00",1031,116,40.365,115.988,"17","28.2","16.8","0.5","56.1","45.1","1","9","971","23","3.96","3"
"1031_311","2014-11-07 13:00:00",1031,116,40.365,115.988,"41","55.5","25.6","1.2","50.5","25.4","2","6","971","35","8.28","1"
"1031_312","2014-11-08 13:00:00",1031,116,40.365,115.988,"46","47","16.5","0.7","62.8","54.8","0","5","969","56","2.88","14"
"1031_313","2014-11-09 12:00:00",1031,116,40.365,115.988,"33","45.8","17.5","0.5","59.9","30.8","0","10","967","28","5.76","2"
"1031_314","2014-11-10 12:00:00",1031,116,40.365,115.988,"50","63.4","28.4","0.8","42.4","44.2","1","6","965","39","3.24","4"
"1031_315","2014-11-11 12:00:00",1031,116,40.365,115.988,"23","76.5","9.4","0.3","58.8","7.1","2","8","960","32","12.6","4"
"1031_316","2014-11-12 11:00:00",1031,116,40.365,115.988,"16","85.5","8","0.1","71.1","5.1","0","3","968","13","10.8","23"
"1031_317","2014-11-13 13:00:00",1031,116,40.365,115.988,"12","32.5","9.7","0.4","65.2","20.3","0","7","964","18","16.2","23"
"1031_318","2014-11-14 13:00:00",1031,116,40.365,115.988,"9","24.6","10.8","0.5","53.8","24.2","0","8","967","19","13.68","23"
"1031_319","2014-11-15 13:00:00",1031,116,40.365,115.988,"55","68.4","54.9","0.7","22.2","28.8","2","6","968","28","2.16","14"
"1031_320","2014-11-16 12:00:00",1031,116,40.365,115.988,"22","49.3","15.9","0.5","55.7","30.3","1","6","967","39","17.64","23"
"1031_321","2014-11-17 13:00:00",1031,116,40.365,115.988,"16","26.3","18","0.4","57.9","24.8","0","8","970","21","17.64","23"
"1031_322","2014-11-18 12:00:00",1031,116,40.365,115.988,"85","116.2","47.2","1.7","26.7","130.2","0","9","969","27","2.88","14"
"1031_323","2014-11-19 13:00:00",1031,116,40.365,115.988,"167","175.8","92.3","1.6","26.7","67.3","2","7","NULL","38","NULL","13"
"1031_324","2014-11-20 13:00:00",1031,116,40.365,115.988,"176","184.2","61","1.6","49.2","87.6","14","3","959","61","5.76","14"
"1031_325","2014-11-21 12:00:00",1031,116,40.365,115.988,"76","130.8","53.7","1.4","25.1","108.3","14","11","961","13","9.72","23"
"1031_326","2014-11-22 11:00:00",1031,116,40.365,115.988,"34","52.1","39","0.8","22.2","53.6","0","3","968","29","3.24","24"
"1031_327","2014-11-23 13:00:00",1031,116,40.365,115.988,"89","NULL","41.2","1.1","44.3","134.8","2","7","965","37","2.16","14"
"1031_328","2014-11-24 13:00:00",1031,116,40.365,115.988,"18","22.4","17.8","0.5","54.6","31","0","7","966","22","2.52","24"
"1031_329","2014-11-25 12:00:00",1031,116,40.365,115.988,"107","127.8","66.3","1.5","25","30.4","1","2","962","50","2.16","14"
"1031_330","2014-11-26 11:00:00",1031,116,40.365,115.988,"227","NULL","72.6","2.3","16.9","39.8","14","3","NULL","69","NULL","4"
"1031_331","2014-11-27 11:00:00",1031,116,40.365,115.988,"13","18.3","27.6","0.3","42.8","3.6","2","3","NULL","19","NULL","14"
"1031_332","2014-11-28 11:00:00",1031,116,40.365,115.988,"85","168.1","44.5","1.4","16.3","73.5","0","7","960","37","2.52","14"
"1031_333","2014-11-29 12:00:00",1031,116,40.365,115.988,"224","263.7","79.6","2.2","7.6","16.1","14","3","NULL","65","NULL","2"
"1031_334","2014-11-30 12:00:00",1031,116,40.365,115.988,"27","160.7","3","0.3","73.2","3.7","1","3","964","14","19.44","24"
"1031_335","2014-12-01 13:00:00",1031,116,40.365,115.988,"NULL","NULL","8.6","0.3","52.6","6.8","0","-7","972","25","16.92","23"
"1031_336","2014-12-02 11:00:00",1031,116,40.365,115.988,"23","45.7","16.2","0.3","39.4","55.4","0","-7","966","30","4.32","24"
"1031_337","2014-12-03 12:00:00",1031,116,40.365,115.988,"10","88.9","8.1","0.3","53.8","7.9","0","-4","965","16","13.68","2"
"1031_338","2014-12-04 13:00:00",1031,116,40.365,115.988,"4","39.9","18.1","0.3","58.1","8.1","0","-4","966","17","19.08","23"
"1031_339","2014-12-05 13:00:00",1031,116,40.365,115.988,"8","41.1","9.3","0.3","66.5","20.1","0","0","965","16","16.2","23"
"1031_340","2014-12-06 13:00:00",1031,116,40.365,115.988,"36","43.8","28.9","0.7","41.1","56.2","0","1","NULL","19","NULL","2"
"1031_341","2014-12-07 12:00:00",1031,116,40.365,115.988,"7","58.2","6.5","0.3","56.1","13.8","0","1","966","17","8.28","24"
"1031_342","2014-12-08 13:00:00",1031,116,40.365,115.988,"42","54.2","22.9","1","47.3","64.9","0","-5","974","41","5.76","14"
"1031_343","2014-12-09 13:00:00",1031,116,40.365,115.988,"148","156.2","80.9","1.9","15","65.3","14","-4","NULL","48","NULL","14"
"1031_344","2014-12-10 13:00:00",1031,116,40.365,115.988,"52","303.2","5.4","0.2","65.8","9.3","0","0","966","23","19.08","23"
"1031_345","2014-12-11 11:00:00",1031,116,40.365,115.988,"17","18.8","15.5","0.5","50.8","43.9","0","-4","971","33","5.76","14"
"1031_346","2014-12-12 13:00:00",1031,116,40.365,115.988,"12","65.4","4.2","0.3","60.5","8.1","0","-4","967","21","18","23"
"1031_347","2014-12-13 11:00:00",1031,116,40.365,115.988,"11","50.5","7.9","0.4","53.9","29.1","0","1","967","18","16.56","23"
"1031_348","2014-12-14 11:00:00",1031,116,40.365,115.988,"36","60.5","20.6","0.8","44","66.9","0","3","964","16","9.72","23"
"1031_349","2014-12-15 13:00:00",1031,116,40.365,115.988,"3","16.1","5","0.2","65.9","4.6","0","-3","969","25","14.4","24"
"1031_350","2014-12-16 12:00:00",1031,116,40.365,115.988,"8","24.7","2","0.4","63.8","6.8","0","-5","969","24","19.8","24"
"1031_351","2014-12-17 11:00:00",1031,116,40.365,115.988,"9","41.8","10.9","0.3","59.5","28.4","0","2","967","23","19.08","23"
"1031_352","2014-12-18 11:00:00",1031,116,40.365,115.988,"104","136.9","66.6","2.9","14.6","86.3","0","3","965","32","3.24","14"
"1031_353","2014-12-19 11:00:00",1031,116,40.365,115.988,"23","76.7","15","0.4","58.6","42.8","0","1","965","27","10.44","24"
"1031_354","2014-12-20 12:00:00",1031,116,40.365,115.988,"10","26","13","0.6","52","50.6","1","-4","968","25","13.32","23"
"1031_355","2014-12-21 12:00:00",1031,116,40.365,115.988,"13","89.1","9.8","0.5","50.4","29.5","1","-5","966","30","17.64","23"
"1031_356","2014-12-22 13:00:00",1031,116,40.365,115.988,"22","46.1","21.7","0.5","51.5","48.6","0","3","963","21","18.72","23"
"1031_357","2014-12-23 12:00:00",1031,116,40.365,115.988,"93","120.8","50.8","1.7","15.5","140.2","0","1","961","30","3.24","14"
"1031_358","2014-12-24 12:00:00",1031,116,40.365,115.988,"16","80.9","14.4","0.5","56.6","68.3","0","1","972","28","15.12","23"
"1031_359","2014-12-25 11:00:00",1031,116,40.365,115.988,"10","24.1","11.8","0.4","59.3","NULL","0","3","972","26","9","23"
"1031_360","2014-12-26 13:00:00",1031,116,40.365,115.988,"77","82.3","59","1.1","22.6","46.5","1","0","969","36","3.24","24"
"1031_361","2014-12-27 13:00:00",1031,116,40.365,115.988,"66","74.1","37.1","0.9","49","86.2","14","3","967","33","3.96","14"
"1031_362","2014-12-28 12:00:00",1031,116,40.365,115.988,"53","152.9","16.8","2.2","62.1","62.4","0","4","959","24","16.92","23"
"1031_363","2014-12-29 11:00:00",1031,116,40.365,115.988,"46","136.6","23.2","0.6","50.3","53.6","0","7","953","17","14.4","23"
"1031_364","2014-12-30 11:00:00",1031,116,40.365,115.988,"42","61.3","28.5","NULL","33.8","147.3","2","3","958","29","3.96","24"
"1031_365","2014-12-31 12:00:00",1031,116,40.365,115.988,"10","60.2","4","0.3","57.7","7.2","0","-7","973","16","20.88","24"
"1032_274","2014-10-01 12:00:00",1032,115,40.499,116.911,"50","52.2","16","1.1","24.4","6.6","4","10","1007","89","3.24","14"
"1032_275","2014-10-02 13:00:00",1032,115,40.499,116.911,"23","NULL","2","0.6","74.5","2","14","18","1004","56","0.72","1"
"1032_276","2014-10-03 12:00:00",1032,115,40.499,116.911,"24","NULL","2.5","0.5","43.5","4.2","4","16","1008","68","3.24","4"
"1032_277","2014-10-04 11:00:00",1032,115,40.499,116.911,"26","NULL","2","0.6","77.9","2.1","4","13","1011","93","1.8","24"
"1032_278","2014-10-05 12:00:00",1032,115,40.499,116.911,"3","NULL","2","0.4","81.7","2","0","19","1015","33","10.8","14"
"1032_279","2014-10-06 11:00:00",1032,115,40.499,116.911,"9","NULL","2","0.3","67.8","2","0","20","1013","20","7.92","3"
"1032_280","2014-10-07 13:00:00",1032,115,40.499,116.911,"60","78.9","9.2","0.8","115.9","13.3","0","20","1011","41","3.96","24"
"1032_281","2014-10-08 12:00:00",1032,115,40.499,116.911,"193","NULL","6.3","1.1","136","16.2","0","19","1011","55","0.72","4"
"1032_282","2014-10-09 11:00:00",1032,115,40.499,116.911,"280","NULL","6.4","1.7","66.3","5.8","14","22","1010","59","2.16","2"
"1032_283","2014-10-10 12:00:00",1032,115,40.499,116.911,"257","NULL","4.4","1.4","104.6","6","14","21","1013","60","3.96","2"
"1032_284","2014-10-11 12:00:00",1032,115,40.499,116.911,"252","NULL","7.2","2.2","116.9","31.2","4","19","1011","73","7.2","2"
"1032_285","2014-10-12 12:00:00",1032,115,40.499,116.911,"3","NULL","2","0.2","70.7","2","2","16","1022","20","10.44","14"
"1032_286","2014-10-13 12:00:00",1032,115,40.499,116.911,"3","NULL","2.8","0.2","72.1","2","0","14","1019","18","2.88","1"
"1032_287","2014-10-14 12:00:00",1032,115,40.499,116.911,"14","25.4","4.8","0.3","74.4","4.6","0","20","1008","26","9.36","23"
"1032_288","2014-10-15 12:00:00",1032,115,40.499,116.911,"19","48.9","3.7","0.3","85.7","2","0","21","1005","15","20.52","24"
"1032_289","2014-10-16 11:00:00",1032,115,40.499,116.911,"8","9.1","6.5","0.2","56.2","2","0","19","1012","21","8.64","3"
"1032_290","2014-10-17 12:00:00",1032,115,40.499,116.911,"56","94.5","12.2","0.6","110.9","17.1","0","23","1005","26","5.04","2"
"1032_291","2014-10-18 12:00:00",1032,115,40.499,116.911,"87","116.2","13.3","0.7","133.3","11.8","14","24","1007","28","3.96","2"
"1032_292","2014-10-19 12:00:00",1032,115,40.499,116.911,"249","293.5","27.4","2.2","83.6","40.9","14","19","1005","54","4.32","3"
"1032_293","2014-10-20 12:00:00",1032,115,40.499,116.911,"211","NULL","6.2","1.3","130.3","10.2","14","20","1009","48","5.4","13"
"1032_294","2014-10-21 11:00:00",1032,115,40.499,116.911,"37","NULL","27.6","1.1","29.1","26.4","2","13","1016","39","3.96","2"
"1032_295","2014-10-22 11:00:00",1032,115,40.499,116.911,"47","58.6","14.9","1","23.7","9","0","10","1016","59","0","4"
"1032_296","2014-10-23 12:00:00",1032,115,40.499,116.911,"110","117.9","18.2","1","42.8","23","14","16","1004","56","4.68","2"
"1032_297","2014-10-24 12:00:00",1032,115,40.499,116.911,"209","NULL","9.7","1.4","84.4","21.3","14","17","1001","64","4.32","23"
"1032_298","2014-10-25 12:00:00",1032,115,40.499,116.911,"259","NULL","7.1","1.6","122.2","15.1","14","18","1002","64","5.76","2"
"1032_300","2014-10-27 12:00:00",1032,115,40.499,116.911,"7","NULL","11.9","0.5","65.1","12.3","0","13","1024","17","5.76","24"
"1032_302","2014-10-29 11:00:00",1032,115,40.499,116.911,"90","NULL","14.2","0.7","57.1","15","1","14","NULL","45","NULL","2"
"1032_303","2014-10-30 13:00:00",1032,115,40.499,116.911,"140","NULL","14.9","1.1","78.8","23.9","4","13","1015","55","0.72","4"
"1032_304","2014-10-31 11:00:00",1032,115,40.499,116.911,"124","NULL","20.2","1.8","42","34.8","4","13","1013","71","5.76","2"
"1032_305","2014-11-01 12:00:00",1032,115,40.499,116.911,"56","NULL","5.9","0.6","62.1","3.3","2","13","1012","52","0","2"
"1032_306","2014-11-02 13:00:00",1032,115,40.499,116.911,"52","NULL","2.9","0.2","78.9","2","0","14","NULL","12","NULL","2"
"1032_307","2014-11-03 11:00:00",1032,115,40.499,116.911,"9","NULL","4.9","0.2","56","2.4","0","15","1012","19","3.96","23"
"1032_308","2014-11-04 13:00:00",1032,115,40.499,116.911,"51","78.5","14.2","0.7","76","27.6","0","16","1005","29","5.76","23"
"1032_309","2014-11-05 11:00:00",1032,115,40.499,116.911,"130","NULL","12.8","1.1","73.3","21.3","0","15","1009","26","4.68","14"
"1032_310","2014-11-06 13:00:00",1032,115,40.499,116.911,"3","5","2.2","0.2","74.2","2","1","11","1021","12","7.2","14"
"1032_311","2014-11-07 13:00:00",1032,115,40.499,116.911,"29","45","17.4","1.4","44.3","29.8","2","8","1022","27","4.68","2"
"1032_312","2014-11-08 12:00:00",1032,115,40.499,116.911,"26","36.2","10","0.9","62.9","12.2","0","10","1019","24","5.76","14"
"1032_313","2014-11-09 12:00:00",1032,115,40.499,116.911,"4","5","3.1","0.3","79","2","0","15","1015","14","5.04","2"
"1032_314","2014-11-10 11:00:00",1032,115,40.499,116.911,"13","16.6","5","0.3","64.9","4.9","1","14","1012","18","1.8","13"
"1032_315","2014-11-11 13:00:00",1032,115,40.499,116.911,"15","37.8","2.2","0.3","66.9","3","2","11","1009","25","13.32","4"
"1032_316","2014-11-12 11:00:00",1032,115,40.499,116.911,"3","9","2","0.1","81.1","3.5","0","5","1018","11","12.6","24"
"1032_317","2014-11-13 12:00:00",1032,115,40.499,116.911,"3","5","4.1","0.2","73.2","4.8","0","10","NULL","15","NULL","23"
"1032_318","2014-11-14 11:00:00",1032,115,40.499,116.911,"13","NULL","6.5","0.2","61.6","NULL","0","10","1018","14","5.04","23"
"1032_319","2014-11-15 11:00:00",1032,115,40.499,116.911,"31","48.5","13.3","0.4","46.5","7.1","1","8","1019","25","2.52","23"
"1032_320","2014-11-16 12:00:00",1032,115,40.499,116.911,"126","NULL","35.8","1.2","40.9","36.1","0","11","1015","27","4.32","23"
"1032_321","2014-11-17 11:00:00",1032,115,40.499,116.911,"6","NULL","3.5","0.2","69.5","2.6","0","10","1021","21","2.88","13"
"1032_322","2014-11-18 13:00:00",1032,115,40.499,116.911,"14","19.4","6.2","0.3","73.1","7","0","14","1019","19","0.36","9"
"1032_323","2014-11-19 13:00:00",1032,115,40.499,116.911,"106","116.5","27.5","1.1","41.5","39.5","2","8","NULL","46","NULL","2"
"1032_324","2014-11-20 13:00:00",1032,115,40.499,116.911,"262","NULL","39.2","1.8","37.6","44.9","14","10","1007","46","5.04","1"
"1032_325","2014-11-21 11:00:00",1032,115,40.499,116.911,"81","NULL","15.1","0.7","53.3","9.6","14","14","NULL","15","NULL","4"
"1032_326","2014-11-22 11:00:00",1032,115,40.499,116.911,"6","15","7.9","0.2","57.7","5.6","0","11","1017","15","6.84","23"
"1032_327","2014-11-23 12:00:00",1032,115,40.499,116.911,"70","88.3","26.3","0.9","12.4","12.3","2","8","1015","59","0","4"
"1032_328","2014-11-24 12:00:00",1032,115,40.499,116.911,"9","NULL","6.5","0.2","65.2","4.2","0","9","NULL","17","NULL","1"
"1032_329","2014-11-25 12:00:00",1032,115,40.499,116.911,"67","102.2","28.1","1.3","28.4","39.5","14","7","1010","48","7.56","23"
"1032_330","2014-11-26 13:00:00",1032,115,40.499,116.911,"174","191.5","45.5","2","15.9","72.4","14","6","1006","60","3.24","24"
"1032_331","2014-11-27 13:00:00",1032,115,40.499,116.911,"3","5","3","0.2","76.3","2","2","5","NULL","15","NULL","14"
"1032_332","2014-11-28 13:00:00",1032,115,40.499,116.911,"10","52.3","5.5","0.4","71.2","11.7","0","9","1010","25","4.68","23"
"1032_333","2014-11-29 11:00:00",1032,115,40.499,116.911,"76","124","31.2","1.1","4.9","6.2","14","3","1011","69","0.72","9"
"1032_334","2014-11-30 12:00:00",1032,115,40.499,116.911,"13","NULL","3.2","0.2","78.7","2","1","7","1013","12","15.84","2"
"1032_335","2014-12-01 12:00:00",1032,115,40.499,116.911,"NULL","5","2","0.3","69.3","2","0","-1","1023","15","12.24","4"
"1032_336","2014-12-02 13:00:00",1032,115,40.499,116.911,"NULL","13.2","3.2","0.2","60.3","5.3","0","-4","1019","18","4.32","14"
"1032_337","2014-12-03 11:00:00",1032,115,40.499,116.911,"10","NULL","2","0.2","75.3","3.5","0","-1","1018","12","12.96","24"
"1032_338","2014-12-04 12:00:00",1032,115,40.499,116.911,"7","15.9","2.4","0.2","71.2","2","0","0","1017","14","8.28","24"
"1032_339","2014-12-05 12:00:00",1032,115,40.499,116.911,"8","10.6","2","0.3","74.3","2.3","0","2","1016","14","7.92","13"
"1032_340","2014-12-06 13:00:00",1032,115,40.499,116.911,"11","13.8","3.4","0.1","75.3","2","1","3","NULL","14","NULL","1"
"1032_341","2014-12-07 12:00:00",1032,115,40.499,116.911,"94","97.9","32.2","1.7","29.7","59.3","0","3","1017","30","4.68","4"
"1032_342","2014-12-08 11:00:00",1032,115,40.499,116.911,"20","24.4","7.8","0.4","52.1","6.5","0","2","1024","25","1.8","1"
"1032_343","2014-12-09 13:00:00",1032,115,40.499,116.911,"69","84.9","30.1","1.2","27.1","32.4","14","1","NULL","40","NULL","2"
"1032_344","2014-12-10 12:00:00",1032,115,40.499,116.911,"49","141.6","7.3","0.8","74.7","3.9","0","2","1017","61","0.5","4"
"1032_345","2014-12-11 13:00:00",1032,115,40.499,116.911,"3","5","2.4","0.3","84","4","0","0","1023","26","8.5","14"
"1032_346","2014-12-12 11:00:00",1032,115,40.499,116.911,"4","14.1","2","0.2","65.5","2","0","3","1016","14","19.44","24"
"1032_347","2014-12-13 13:00:00",1032,115,40.499,116.911,"12","27.3","7.1","0.3","51.7","2.8","0","4","1018","15","5.4","23"
"1032_348","2014-12-14 11:00:00",1032,115,40.499,116.911,"31","44.4","12.6","0.7","40.7","20.3","0","2","1018","27","7.56","14"
"1032_349","2014-12-15 12:00:00",1032,115,40.499,116.911,"NULL","NULL","2","0.2","72","NULL","0","3","1017","17","18.36","24"
"1032_350","2014-12-16 12:00:00",1032,115,40.499,116.911,"3","6.4","2","0.2","63.9","2","0","-1","1021","15","14.04","24"
"1032_351","2014-12-17 11:00:00",1032,115,40.499,116.911,"5","14.9","5.1","0.5","49.7","2","0","3","1019","20","6.12","24"
"1032_352","2014-12-18 12:00:00",1032,115,40.499,116.911,"60","68.3","20.1","0.9","30.7","14.4","0","2","1019","35","3.96","24"
"1032_353","2014-12-19 11:00:00",1032,115,40.499,116.911,"97","116.6","24.3","1.6","45.4","21.9","0","4","1015","18","17.64","24"
"1032_354","2014-12-20 12:00:00",1032,115,40.499,116.911,"14","NULL","9.6","0.4","36.3","4.5","1","1","1019","21","3.24","13"
"1032_355","2014-12-21 12:00:00",1032,115,40.499,116.911,"25","NULL","18.4","0.7","44.1","18.6","0","0","1017","19","13.32","23"
"1032_356","2014-12-22 13:00:00",1032,115,40.499,116.911,"11","12.3","4.3","0.1","69.1","2","0","5","1015","22","2.52","14"
"1032_357","2014-12-23 11:00:00",1032,115,40.499,116.911,"44","51.7","14.3","0.6","39.6","24.2","0","8","1010","13","6.12","14"
"1032_358","2014-12-24 11:00:00",1032,115,40.499,116.911,"6","7.5","2","0.2","81.8","2","0","4","1023","19","7.92","14"
"1032_359","2014-12-25 11:00:00",1032,115,40.499,116.911,"11","18.1","6.7","0.4","57.9","2","0","4","1024","24","5.4","14"
"1032_360","2014-12-26 11:00:00",1032,115,40.499,116.911,"31","52.5","15.7","0.8","28.3","9.3","14","0","1023","42","4.32","13"
"1032_361","2014-12-27 13:00:00",1032,115,40.499,116.911,"159","181.7","39.7","2","37.1","50.2","14","5","1017","28","1.44","13"
"1032_362","2014-12-28 11:00:00",1032,115,40.499,116.911,"48","81.1","17.6","1","43.2","18.2","0","7","1009","20","3.6","14"
"1032_363","2014-12-29 13:00:00",1032,115,40.499,116.911,"34","102.5","16.3","0.6","54.7","26.5","0","8","1003","21","1.44","13"
"1032_364","2014-12-30 12:00:00",1032,115,40.499,116.911,"3","16.2","2.9","0.2","72.9","4.8","1","6","1009","17","2.52","23"
"1032_365","2014-12-31 12:00:00",1032,115,40.499,116.911,"6","12.4","2","0.3","65.7","2.8","0","0","1023","12","8.5","24"
"1033_274","2014-10-01 11:00:00",1033,113,40.1,117.12,"49","72.7","43.5","0.8","41.4","19.8","4","14","1012","65","4.32","14"
"1033_275","2014-10-02 12:00:00",1033,113,40.1,117.12,"49","NULL","27","0.5","58.2","6.3","14","17","1009","72","7.2","3"
"1033_276","2014-10-03 12:00:00",1033,113,40.1,117.12,"79","NULL","45.8","2","39.4","33.1","4","17","1013","73","7.56","13"
"1033_277","2014-10-04 11:00:00",1033,113,40.1,117.12,"28","NULL","24.5","0.4","63.4","2.7","4","14","1016","99","5.76","1"
"1033_278","2014-10-05 11:00:00",1033,113,40.1,117.12,"5","NULL","9.3","0.2","66.3","2","0","17","1021","47","18.36","14"
"1033_279","2014-10-06 11:00:00",1033,113,40.1,117.12,"23","NULL","9.7","0.2","50.5","4.4","0","20","1018","24","5.76","2"
"1033_280","2014-10-07 13:00:00",1033,113,40.1,117.12,"127","NULL","31","0.6","141.1","34.4","0","20","1016","40","6.48","3"
"1033_281","2014-10-08 12:00:00",1033,113,40.1,117.12,"242","NULL","53.2","2","47.5","26.6","0","20","1015","61","6.84","3"
"1033_282","2014-10-09 11:00:00",1033,113,40.1,117.12,"225","NULL","57.6","1.3","50.9","18.7","14","22","1015","62","3.96","2"
"1033_283","2014-10-10 12:00:00",1033,113,40.1,117.12,"254","NULL","41.1","4.6","123.8","93.5","14","22","1018","62","10.08","13"
"1033_284","2014-10-11 12:00:00",1033,113,40.1,117.12,"215","NULL","37.2","2.1","94.5","37.5","14","21","1016","75","4.68","24"
"1033_285","2014-10-12 12:00:00",1033,113,40.1,117.12,"3","NULL","10","0.2","60.3","2","2","17","1026","24","20.88","4"
"1033_286","2014-10-13 12:00:00",1033,113,40.1,117.12,"4","NULL","11.2","0.2","63.8","2","0","14","1023","21","8.28","23"
"1033_287","2014-10-14 12:00:00",1033,113,40.1,117.12,"16","54.6","22.5","0.4","58.2","17.2","0","16","1016","37","5.4","3"
"1033_288","2014-10-15 12:00:00",1033,113,40.1,117.12,"49","102.7","58.6","0.3","60.2","9.2","0","21","1009","18","10.8","24"
"1033_289","2014-10-16 11:00:00",1033,113,40.1,117.12,"30","53.8","22.4","0.5","40.8","13.1","0","20","1015","20","14.76","23"
"1033_290","2014-10-17 13:00:00",1033,113,40.1,117.12,"61","165.5","78.6","0.7","62.6","24.4","0","22","1010","31","4.68","2"
"1033_291","2014-10-18 12:00:00",1033,113,40.1,117.12,"153","229.7","66.8","1.4","113.4","30.2","14","24","1012","37","3.6","23"
"1033_292","2014-10-19 12:00:00",1033,113,40.1,117.12,"189","215.2","69.9","1.4","82.6","55.8","14","19","1011","57","8.28","3"
"1033_293","2014-10-20 12:00:00",1033,113,40.1,117.12,"256","NULL","64.3","1.2","73","7.4","14","18","1014","76","5.04","2"
"1033_294","2014-10-21 13:00:00",1033,113,40.1,117.12,"28","85.9","54.8","0.8","35.2","16.9","14","12","1023","43","5.04","2"
"1033_295","2014-10-22 12:00:00",1033,113,40.1,117.12,"47","86.3","62.8","1.1","18.5","19.8","2","11","1020","66","3.24","2"
"1033_296","2014-10-23 12:00:00",1033,113,40.1,117.12,"107","151.3","72.7","1.1","20.7","22.5","14","15","1009","64","3.96","2"
"1033_297","2014-10-24 11:00:00",1033,113,40.1,117.12,"241","NULL","81.3","1.7","7.2","16","14","18","1006","70","5.04","23"
"1033_298","2014-10-25 12:00:00",1033,113,40.1,117.12,"342","NULL","72.3","2.1","42.2","20.5","14","17","1007","77","4.32","23"
"1033_300","2014-10-27 12:00:00",1033,113,40.1,117.12,"53","NULL","65.6","2.4","37.4","57.5","0","13","1030","22","3.6","24"
"1033_302","2014-10-29 13:00:00",1033,113,40.1,117.12,"72","NULL","59.2","0.7","67.5","22.4","1","16","1020","39","6.12","1"
"1033_303","2014-10-30 12:00:00",1033,113,40.1,117.12,"155","NULL","78.4","1.2","42.9","34.9","2","15","1018","55","2.88","2"
"1033_304","2014-10-31 11:00:00",1033,113,40.1,117.12,"115","NULL","65.6","2.8","37.7","41.7","4","14","1018","79","4.68","2"
"1033_305","2014-11-01 13:00:00",1033,113,40.1,117.12,"30","NULL","48.2","0.5","47.9","8.4","1","15","1015","37","6.48","2"
"1033_306","2014-11-02 13:00:00",1033,113,40.1,117.12,"3","5","14.6","0.2","72.3","2","0","14","1018","16","8.64","24"
"1033_307","2014-11-03 12:00:00",1033,113,40.1,117.12,"25","31.4","23.4","0.3","57.8","8.2","0","18","1015","20","3.96","23"
"1033_308","2014-11-04 12:00:00",1033,113,40.1,117.12,"116","136.7","62.4","1.2","47.9","61.6","0","16","1010","34","9.36","23"
"1033_309","2014-11-05 11:00:00",1033,113,40.1,117.12,"84","NULL","42.8","0.7","60.4","16","0","19","1012","15","7.2","2"
"1033_310","2014-11-06 12:00:00",1033,113,40.1,117.12,"3","5","16.5","0.2","69.2","2","1","12","1025","14","9.36","2"
"1033_311","2014-11-07 11:00:00",1033,113,40.1,117.12,"43","111.9","41.1","1.9","32.9","34.8","2","8","1028","25","5.4","3"
"1033_312","2014-11-08 11:00:00",1033,113,40.1,117.12,"63","NULL","45.9","0.9","43.9","11.4","0","12","1023","29","9.72","23"
"1033_313","2014-11-09 11:00:00",1033,113,40.1,117.12,"NULL","5","26.8","0.4","64.3","5.4","0","16","1020","15","10.8","2"
